id,text,mood,scene,style,purpose,theme,relation,length,tone_level,format,content_rating,keywords,tag_version,qc_passed,qc_errors,qc_warnings
860,拍了拍我 ·ᜊ·?!干嘛!!,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
861,拍了拍我 已读^⌯𖥦⌯^ ੭!,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
862,拍了拍我 愿者上钩𐃆 ˒˒,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
863,拍了拍我 并留下了小猫脚印🐾,mood_humor,scene_universal,style_abstract|style_emoji_heavy,purpose_interact,theme_pet,relation_none,length_ultra_short,4,format_has_emoji,rating_clean,小猫,v1.0,True,,
864,拍了拍我 的收款码显示余额不足,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,收款码,v1.0,True,,
865,拍了拍我 说: ▃▇▀▇●恭迎主上,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,,relation_none,length_short,4,,rating_clean,,v1.0,True,,
866,拍了拍我 的木鱼脑袋𓆡𓆝 𓆟𓈒 𓂂,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,,relation_none,length_short,4,,rating_clean,,v1.0,True,,
867,拍一拍我说 失败 请检查网络设置📶,mood_humor,scene_universal,style_abstract|style_emoji_heavy,purpose_interact,,relation_none,length_short,4,format_has_emoji,rating_clean,,v1.0,True,,
868,拍了拍我 的存款 +1w+1w💰,mood_humor,scene_universal,style_abstract|style_emoji_heavy,purpose_interact,,relation_none,length_short,4,format_has_emoji,rating_clean,存款,v1.0,True,,
869,拍了拍我 说 奴才有事上报,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
870,拍了拍我 的肩膀并喊了声爹,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
871,拍了拍我 构成故意伤害罚5元•ᴗ•,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,,relation_none,length_short,4,,rating_clean,,v1.0,True,,
872,拍了拍我 小猫睡觉惹·ᜊ·ᙆ,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,theme_pet,relation_none,length_ultra_short,4,,rating_clean,小猫,v1.0,True,,
873,拍了拍我 的仙人掌扎了一手,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,仙人掌,v1.0,True,,
874,"拍了拍我 说:500万,离开我儿子",mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_short,4,,rating_clean,,v1.0,True,,
875,拍了拍我 的🎧ᐅ II||II||II||II 正在播放春天,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,theme_season_spring,relation_none,length_short,4,format_has_emoji|format_has_english,rating_clean,春天,v1.0,True,,
876,拍了拍我 这颗永远忠于祖国的心,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
877,拍了拍我 的肚子说:孩子是谁的?,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_short,4,,rating_clean,,v1.0,True,,
878,拍了拍我 的小脑瓜然后变成猪,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
879,拍了拍我 的钱包并顺走了两块,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,钱包,v1.0,True,,
880,拍了拍我 的大长腿并说真好看!,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
881,拍了拍我 说爱老虎油(•́3•̀),mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,theme_love,relation_crush,length_short,4,,rating_clean,,v1.0,True,,
882,拍了拍我 并送出一份暴富攻略,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
883,拍了拍我 的裙摆娇羞的喊道:紫啧~,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,,relation_none,length_short,4,,rating_clean,,v1.0,True,,
884,拍了拍我 的小脑袋说该回消息了,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
885,拍了拍我 发现没拍到ōÓ,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
886,拍了拍我 的膝盖并跳起来打我,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
887,"拍了拍我 的次数太多,已拍死",mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
888,拍了拍我 被反手一巴掌打翻在地,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
889,拍了拍我 空空的脑袋晃出了水💧,mood_humor,scene_universal,style_abstract|style_emoji_heavy,purpose_interact,,relation_none,length_ultra_short,4,format_has_emoji,rating_clean,,v1.0,True,,
890,拍了拍我 づ♡ど早上好,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,,relation_none,length_ultra_short,4,format_has_emoji,rating_clean,,v1.0,True,,
891,拍了拍我 说闭嘴ᗜ×ᗜ让我先说,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
892,拍了拍我 香菜离我远点՞-ᄉ-՞,mood_humor,scene_universal,style_abstract|style_symbol_deco,purpose_interact,theme_foodie,relation_none,length_short,4,,rating_clean,香菜,v1.0,True,,
893,拍了拍我 获得愛意值+1+1+1,mood_humor,scene_universal,style_abstract,purpose_interact,theme_love,relation_crush,length_short,4,,rating_clean,,v1.0,True,,
894,拍了拍我 说“该你发财了”,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,format_has_quotes,rating_clean,,v1.0,True,,
895,拍了拍我 说🐾小狗警官查岗🐾,mood_humor,scene_universal,style_abstract|style_emoji_heavy,purpose_interact,theme_pet,relation_none,length_ultra_short,4,format_has_emoji,rating_clean,小狗,v1.0,True,,
896,拍了拍我 的马屁走上了人生巅峰,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
897,拍了拍我 的脑袋获得一顿毒打,mood_humor,scene_universal,style_abstract,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
898,"拍了拍我 的招财猫,财富值+1 💰",mood_humor,scene_universal,style_abstract|style_emoji_heavy,purpose_interact,,relation_none,length_short,4,format_has_emoji,rating_clean,招财猫,v1.0,True,,
899,拍了拍我 的西瓜并挖了一大勺🍉,mood_humor,scene_universal,style_abstract|style_emoji_heavy,purpose_interact,theme_foodie,relation_none,length_ultra_short,4,format_has_emoji,rating_clean,西瓜,v1.0,True,,
900,拍了拍我 未经允许禁擅自喜欢❤️,mood_humor,scene_universal,style_abstract|style_emoji_heavy,purpose_interact,theme_love,relation_crush,length_short,4,format_has_emoji,rating_clean,,v1.0,True,,
901,拍了拍我 的肚肚duangduang,mood_humor,scene_daily,style_colloquial|style_emoji_heavy,purpose_show_mood,,relation_none,length_short,4,format_has_english,rating_clean,肚子,v1.0,True,,id=901: 标了 style_emoji_heavy 但文本无明显 emoji
902,"拍了拍我 的肩膀说:""加油!打工人!""👩🏻💻",mood_humor,scene_work,style_colloquial|style_emoji_heavy,purpose_complain,theme_work_life,relation_none,length_short,4,format_has_emoji|format_has_quotes,rating_clean,打工人|加油,v1.0,True,,
903,拍了拍我 的肩膀叫了声富婆,mood_humor,scene_daily,style_colloquial,purpose_humble_brag,,relation_none,length_ultra_short,4,,rating_clean,富婆,v1.0,True,,
904,拍了拍我 🦮🐾🐾🐾,mood_happy,scene_pet,style_emoji_heavy,purpose_share_life,theme_pet,relation_none,length_ultra_short,3,format_has_emoji,rating_clean,狗,v1.0,True,,
905,拍了拍我 的存款 +1+1+1,mood_humor,scene_daily,style_colloquial,purpose_humble_brag,,relation_none,length_ultra_short,4,,rating_clean,存款,v1.0,True,,
906,拍了拍我 的木鱼功德+1+1+1,mood_humor,scene_daily,style_colloquial,purpose_show_mood,,relation_none,length_short,4,,rating_clean,木鱼|功德,v1.0,True,,
907,马上到截止时间了都不说话是吧,mood_humor,scene_work,style_colloquial,purpose_complain,theme_work_life,relation_none,length_ultra_short,4,,rating_clean,截止时间,v1.0,True,,
908,一怒之下爽了半天,mood_happy,scene_daily,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
909,(虽然感觉如果他们实在找不到队老师应该还是会给安排回来但是此刻是爽的!!!,mood_happy,scene_work,style_colloquial,purpose_show_mood,theme_work_life,relation_none,length_short,4,,rating_clean,队老师,v1.0,True,,
910,晚辅实拍📸。,mood_peaceful,scene_study,style_minimal|style_emoji_heavy,purpose_record,theme_growth,relation_none,length_ultra_short,2,format_has_emoji,rating_clean,晚辅,v1.0,True,,
911,"安静的环境,浓厚的学风,同学们都在为自己的目标全力以赴。用照片记录下这些努力的身影,见证每一次的蜕变与成长。",mood_energetic,scene_study,style_essay,purpose_share_life,theme_growth,relation_none,length_medium,3,,rating_clean,学习|目标|成长,v1.0,True,,
912,"#日常学习 晚间的教室,是知识沉淀的最佳时刻。镜头下,每一位同学都沉浸在自己的学习小世界里,或认真演算,或专注阅读。这份沉浸式的努力,是成长最美的注脚。加油,少年们!",mood_energetic,scene_study,style_essay|style_emoji_heavy,purpose_share_life,theme_growth,relation_none,length_long,3,,rating_clean,学习|教室|少年,v1.0,True,,id=912: 标了 style_emoji_heavy 但文本无明显 emoji
913,好好好好久不见!,mood_happy,scene_social,style_colloquial,purpose_share_life,theme_friendship,relation_friend,length_ultra_short,4,,rating_clean,好久不见,v1.0,True,,
914,消失的时间挞子去忙他的课设去了,mood_humor,scene_study,style_colloquial,purpose_share_life,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,课设,v1.0,True,,
915,不是一个不是两个 是三个!!!,mood_happy,scene_daily,style_colloquial,purpose_show_mood,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
916,作为工科生的挞子每天都在钻研这些难上天的课设,mood_humor,scene_study,style_colloquial,purpose_share_life,theme_work_life,relation_none,length_short,3,,rating_clean,工科生|课设,v1.0,True,,
917,好费脑子好费体力!!好累!!!,mood_emo,scene_study,style_colloquial,purpose_complain,theme_work_life,relation_none,length_ultra_short,4,,rating_clean,累,v1.0,True,,
918,再坚持一下!,mood_energetic,scene_universal,style_minimal,purpose_heal_self,theme_growth,relation_none,length_ultra_short,3,,rating_clean,坚持,v1.0,True,,
919,我将在寒假放肆玩,mood_happy,scene_holiday,style_colloquial,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,4,,rating_clean,寒假,v1.0,True,,
920,祝大家期末顺利!,mood_happy,scene_holiday,style_minimal,purpose_interact,,relation_none,length_ultra_short,3,,rating_clean,期末,v1.0,True,,
921,考的全都高分通过!!,mood_happy,scene_holiday,style_colloquial,purpose_interact,,relation_none,length_ultra_short,4,,rating_clean,高分,v1.0,True,,
922,"数:1.同步练习册42,43",mood_peaceful,scene_study,style_minimal,purpose_record,,relation_none,length_ultra_short,1,,rating_clean,数学|同步练习册,v1.0,True,,
923,书P62基础练习1~9(写作业本上),mood_peaceful,scene_study,style_minimal,purpose_record,,relation_none,length_short,1,,rating_clean,数学|作业本,v1.0,True,,
924,一张A4小卷(昨天发的),mood_peaceful,scene_study,style_minimal,purpose_record,,relation_none,length_ultra_short,1,,rating_clean,A4小卷,v1.0,True,,
925,背Unit4单词(明天考),mood_peaceful,scene_study,style_minimal,purpose_record,,relation_none,length_ultra_short,1,format_has_english,rating_clean,英语|单词,v1.0,True,,
926,预习书P52 a3课文,mood_peaceful,scene_study,style_minimal,purpose_record,,relation_none,length_ultra_short,1,,rating_clean,预习|课文,v1.0,True,,
927,"我们拍作业,然后,荒芜袭来",mood_emo,scene_study,style_abstract,purpose_show_mood,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,作业|荒芜,v1.0,True,,
928,被窝外面是地狱吗,mood_humor,scene_home,style_colloquial,purpose_complain,,relation_none,length_ultra_short,4,,rating_clean,被窝,v1.0,True,,
929,如果有天我变坏了💔善良也不在了💔就别把我往回拽了💔更别说你爱了💔如果我变冷漠了💔也让你失落了那是曾经我难过了💔一个人沉默了,mood_emo,scene_night,style_poetic|style_symbol_deco,purpose_show_mood,theme_night_mood,relation_solo,length_medium,5,format_has_emoji,rating_clean,变坏|善良|冷漠|难过,v1.0,True,,
930,慢慢急 不要来,mood_humor,scene_daily,style_colloquial,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
931,"没有钱用,但又懒得去挣钱。",mood_humor,scene_daily,style_colloquial,purpose_complain,,relation_none,length_ultra_short,3,,rating_clean,钱,v1.0,True,,
932,请您给我寄一些钱来吧! ——契诃夫,mood_humor,scene_universal,style_quote,purpose_show_mood,,relation_none,length_short,3,,rating_clean,契诃夫|钱,v1.0,True,,
933,我从没喜欢过工作。,mood_humor,scene_universal,style_minimal,purpose_show_mood,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,工作,v1.0,True,,
934,我的目标,mood_humor,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,目标,v1.0,True,,
935,永远是得过且过。 ——雷蒙德·卡佛《我们所有人》,mood_humor,scene_universal,style_quote,purpose_show_mood,,relation_none,length_short,3,,rating_clean,雷蒙德·卡佛|得过且过,v1.0,True,,
936,天气好极了。钱几乎没有。,mood_humor,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,天气|钱,v1.0,True,,
937,"早晨一早晨班,",mood_emo,scene_work,style_colloquial,purpose_complain,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,上班,v1.0,True,,
938,屁股都坐痛了。 ——季羡林《清华园日记》,mood_humor,scene_universal,style_quote,purpose_show_mood,,relation_none,length_short,3,format_photo_dump,rating_clean,季羡林|屁股,v1.0,True,,
939,我工作是为了睡觉。,mood_humor,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,工作|睡觉,v1.0,True,,
940,"我睡了吃,然后再睡。",mood_humor,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,睡|吃,v1.0,True,,
