id,batch,text,mood,scene,style,purpose,theme,relation,length,tone_level,format,content_rating,keywords,tag_version,qc_passed,qc_errors,qc_warnings
2435,old,记忆是落在心脏的第一片雪花,mood_literary,scene_universal,style_poetic,purpose_show_mood,theme_nostalgia,relation_none,length_ultra_short,2,,rating_clean,记忆|雪花|心脏,v1.0,True,,
2436,old,🍵抹茶拿铁,mood_peaceful,scene_food,style_emoji_heavy,purpose_share_life,theme_foodie,relation_none,length_ultra_short,2,format_has_emoji,rating_clean,抹茶拿铁,v1.0,True,,
2437,old,💗⌇ share daily ˊo̴̶̷̤ꇴo̴̶̷̤ˋ  半夜営️业一下,mood_happy,scene_night,style_emoji_heavy|style_cn_en_mix,purpose_share_life,theme_night_mood,relation_none,length_short,3,format_has_emoji|format_has_english,rating_clean,daily|半夜,v1.0,True,,
2438,old,“心随我 我随你.”,mood_romantic,scene_universal,style_quote,purpose_subtle_love,theme_love,relation_couple,length_ultra_short,3,format_has_quotes,rating_clean,,v1.0,True,,
2439,old,幸福的秘诀是 拥有苹果时 只在意苹果,mood_peaceful,scene_universal,style_quote,purpose_heal_self,theme_happiness|theme_philosophy,relation_none,length_short,2,,rating_clean,苹果|幸福,v1.0,True,,
2440,old,不依赖 不寄托 无畏也无谓,mood_mysterious,scene_universal,style_minimal,purpose_cool_pose,theme_freedom|theme_self_love,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
2441,old,记得花香便对得起这时光,mood_healing,scene_nature,style_poetic,purpose_heal_self,theme_happiness|theme_season_spring,relation_none,length_ultra_short,2,,rating_clean,花香|时光,v1.0,True,,
2442,old,已经分手了 他弟提的 因为没送地狱火.,mood_humor,scene_universal,style_colloquial,purpose_complain,theme_love,relation_couple,length_short,4,,rating_clean,分手|地狱火,v1.0,True,,
2444,old,"🏠“在这个角落里,我们不用长大”",mood_healing,scene_home,style_quote|style_emoji_heavy,purpose_share_life,theme_happiness,relation_none,length_short,2,format_has_emoji|format_has_quotes,rating_clean,角落,v1.0,True,,
2445,old,树是风盈过夏天的绿海,mood_literary,scene_nature,style_poetic,purpose_show_mood,theme_season_spring,relation_none,length_ultra_short,2,,rating_clean,树|风|夏天|绿海,v1.0,True,,
2446,old,你有无数个春天 又怎会纠结眼前的瞬间,mood_healing,scene_nature,style_poetic,purpose_heal_self,theme_season_spring|theme_growth,relation_none,length_short,2,,rating_clean,春天|瞬间,v1.0,True,,
2447,old,相机是我的笔 照片是今天的日记,mood_healing,scene_universal,style_poetic,purpose_record,theme_happiness,relation_none,length_ultra_short,2,format_photo_dump,rating_clean,相机|照片|日记,v1.0,True,,
2448,old,看見世界也看見自己 𓍯𓂃 。𖦹°‧,mood_reflective,scene_universal,style_symbol_deco|style_cn_en_mix,purpose_show_mood,theme_self_love,relation_none,length_short,2,,rating_clean,世界|自己,v1.0,True,,id=2448: 标了 style_cn_en_mix 但文本无英文
2449,old,第一次開自己的車上路🚗( ́・ᴗ・`),mood_happy,scene_daily,style_emoji_heavy,purpose_record,theme_freedom,relation_none,length_short,3,format_has_emoji,rating_clean,车|上路,v1.0,True,,
2450,old,"同样,一个人重新长出力量,也很少是因为一个惊天动地的答案,而是生活里那些微小却稳定的滋养。",mood_healing,scene_universal,style_essay,purpose_heal_self,theme_growth|theme_self_love,relation_none,length_medium,2,,rating_clean,力量|生活|滋养,v1.0,True,,
2451,old,“爱会踮脚 也会弯腰”,mood_romantic,scene_universal,style_quote,purpose_show_mood,theme_love,relation_couple,length_ultra_short,2,format_has_quotes,rating_clean,爱,v1.0,True,,
2452,old,🥘今日漂亮饭🥘(〃'▽'〃),mood_happy,scene_food,style_emoji_heavy,purpose_share_life,theme_foodie,relation_none,length_ultra_short,4,format_has_emoji,rating_clean,漂亮饭,v1.0,True,,
2453,old,夏天的白云显得异常的懒羊羊,mood_humor,scene_nature,style_colloquial,purpose_share_life,theme_season_spring,relation_none,length_ultra_short,3,,rating_clean,夏天|白云,v1.0,True,,
2454,old,忙碌的日子中 好朋友的见面格外有意义,mood_healing,scene_social,style_essay,purpose_share_life,theme_friendship,relation_friend,length_short,3,,rating_clean,好朋友|见面,v1.0,True,,
2455,old,“大自然是生活的剧场”,mood_peaceful,scene_nature,style_quote,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,大自然|生活,v1.0,True,,
2456,old,不要美化那条你未走过的路,mood_reflective,scene_universal,style_quote,purpose_heal_self,theme_philosophy,relation_none,length_ultra_short,3,,rating_clean,路,v1.0,True,,
2457,old,“你和我灵魂契合”,mood_romantic,scene_universal,style_quote,purpose_subtle_love,theme_love,relation_couple,length_ultra_short,3,format_has_quotes,rating_clean,灵魂,v1.0,True,,
2458,old,"照片是过期的,但快乐不是",mood_reflective,scene_universal,style_essay,purpose_show_mood,theme_happiness,relation_none,length_ultra_short,3,,rating_clean,照片|快乐,v1.0,True,,
2459,old,"童年很短,希望在你小小的世界里",mood_healing,scene_home,style_essay,purpose_share_life,theme_family,relation_family,length_ultra_short,2,,rating_clean,童年,v1.0,True,,
2460,old,“愿你成为自己命运的掌舵者.”,mood_energetic,scene_universal,style_quote,purpose_heal_self,theme_growth,relation_none,length_ultra_short,3,format_has_quotes,rating_clean,命运|掌舵者,v1.0,True,,
2461,old,日常在摆烂与积极间左右横跳,mood_humor,scene_daily,style_colloquial,purpose_complain,theme_work_life,relation_none,length_ultra_short,4,,rating_clean,摆烂|积极,v1.0,True,,
2462,old,允许一切发生,mood_peaceful,scene_universal,style_minimal,purpose_heal_self,theme_philosophy,relation_none,length_ultra_short,1,,rating_clean,,v1.0,True,,
2463,old,如果幸福是炸猪排饭那我是肥嘟嘟左卫门,mood_humor,scene_food,style_abstract,purpose_show_mood,theme_happiness,relation_none,length_short,4,,rating_clean,幸福|炸猪排饭|肥嘟嘟左卫门,v1.0,True,,
2464,old,▪️Happy Time 不如抽空见一面,mood_happy,scene_social,style_symbol_deco,purpose_share_life,theme_friendship,relation_friend,length_short,3,format_has_english,rating_clean,见面,v1.0,True,,
2465,old,发烫的人生容纳不下孤独的灵魂,mood_mysterious,scene_universal,style_poetic,purpose_cool_pose,theme_philosophy,relation_solo,length_ultra_short,3,,rating_clean,人生|灵魂,v1.0,True,,
2466,old,"路过不知名的花草,好奇它的品种",mood_peaceful,scene_nature,style_essay,purpose_share_life,theme_freedom,relation_none,length_ultra_short,2,,rating_mild_slang,花草,v1.0,True,,
2467,old,“大概图感情的都没有好下场吧”,mood_emo,scene_universal,style_quote,purpose_complain,theme_love,relation_crush,length_ultra_short,4,format_has_quotes,rating_clean,感情,v1.0,True,,
2468,old,我说元素周期表怎么少了三个 原来是镁铝在这里 差点忘了 我的锌也在这里,mood_humor,scene_universal,style_abstract,purpose_cool_pose,,relation_none,length_short,5,,rating_clean,元素周期表|镁|铝|锌,v1.0,True,,
2469,old,“等到海啸退去之后 只是潮起潮落”,mood_emo,scene_nature,style_quote,purpose_show_mood,theme_night_mood,relation_none,length_short,3,format_has_quotes,rating_clean,海啸|潮起潮落,v1.0,True,,
2470,old,“普通人类小样.”,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,人类|小样,v1.0,True,,
2471,old,蛋糕里的搭配很神奇 藕粉和糖藕,mood_peaceful,scene_food,style_essay,purpose_share_life,theme_foodie,relation_none,length_ultra_short,2,,rating_clean,蛋糕|藕粉|糖藕,v1.0,True,,
2472,old,爱一个人先爱她多变的天气,mood_romantic,scene_universal,style_poetic,purpose_subtle_love,theme_love,relation_couple,length_ultra_short,3,,rating_clean,爱|天气,v1.0,True,,
2473,old,我们都会苦尽甘来的。,mood_energetic,scene_universal,style_minimal,purpose_heal_self,theme_growth,relation_none,length_ultra_short,3,,rating_clean,苦尽甘来,v1.0,True,,
2474,old,我的生命是潮湿绿意交错,mood_literary,scene_nature,style_poetic,purpose_show_mood,theme_self_love,relation_solo,length_ultra_short,2,,rating_clean,生命|绿意,v1.0,True,,
2475,old,怎么折 都有面儿。,mood_humor,scene_universal,style_minimal,purpose_cool_pose,,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
2476,old,我不会放弃走向明天 因为昨天的我已经走到了今天,mood_energetic,scene_universal,style_essay,purpose_heal_self,theme_growth,relation_none,length_short,3,,rating_clean,明天|昨天|今天,v1.0,True,,
2477,old,“都会走的没有例外”,mood_emo,scene_universal,style_quote,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,3,format_has_quotes,rating_clean,,v1.0,True,,
2478,old,“自而沉稳而后爱人.”,mood_reflective,scene_universal,style_quote,purpose_heal_self,theme_growth,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,沉稳|爱人,v1.0,True,,
2480,old,i love uu ̊⋆,mood_romantic,scene_universal,style_cn_en_mix|style_symbol_deco,purpose_subtle_love,theme_love,relation_couple,length_ultra_short,3,format_has_english,rating_clean,,v1.0,True,,
2481,old,MeTime z z,mood_peaceful,scene_home,style_cn_en_mix,purpose_show_mood,theme_self_love,relation_solo,length_ultra_short,1,format_has_english,rating_clean,,v1.0,True,,
2482,old,感知幸福从细碎生活开始🍰🥄〃•ω‹〃🥄,mood_healing,scene_daily,style_emoji_heavy,purpose_share_life,theme_happiness,relation_none,length_short,3,format_has_emoji,rating_clean,幸福|生活,v1.0,True,,
2483,old,去摆不被定义的烂,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_ultra_short,4,,rating_clean,摆烂,v1.0,True,,
2484,old,愿你成为自己命运的掌舵者,mood_energetic,scene_universal,style_quote,purpose_heal_self,theme_growth,relation_none,length_ultra_short,3,,rating_clean,命运|掌舵者,v1.0,True,,
2485,old,有迹可循的moment,mood_peaceful,scene_daily,style_cn_en_mix,purpose_record,,relation_none,length_ultra_short,2,format_has_english,rating_clean,,v1.0,True,,
2486,old,“生活不过 三两茶饭事”,mood_peaceful,scene_food,style_quote,purpose_share_life,theme_foodie,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,生活|茶饭,v1.0,True,,
2487,old,On my feed,mood_happy,scene_daily,style_cn_en_mix,purpose_share_life,,relation_none,length_ultra_short,2,format_has_english,rating_clean,,v1.0,True,,
2488,old,但气候变化一直很大 忽冷忽热,mood_humor,scene_nature,style_colloquial,purpose_complain,theme_season_spring,relation_none,length_ultra_short,3,,rating_clean,气候变化|忽冷忽热,v1.0,True,,
2489,old,"""为什么要丢下我 是我犯错了嘛""",mood_emo,scene_universal,style_quote,purpose_show_mood,theme_love,relation_crush,length_short,4,format_has_quotes,rating_clean,犯错,v1.0,True,,
2490,old,像风一样,mood_mysterious,scene_universal,style_minimal,purpose_cool_pose,theme_freedom,relation_none,length_ultra_short,2,,rating_clean,风,v1.0,True,,
2491,old,会再见吗,mood_emo,scene_universal,style_minimal,purpose_show_mood,theme_nostalgia,relation_crush,length_ultra_short,3,,rating_clean,再见,v1.0,True,,
2492,old,我总如风如光如泡影,mood_literary,scene_universal,style_poetic,purpose_show_mood,theme_self_love,relation_solo,length_ultra_short,2,,rating_clean,风|光|泡影,v1.0,True,,
2493,old,我只记得那天阳光明媚🫧🍎🧊,mood_happy,scene_nature,style_emoji_heavy,purpose_share_life,theme_sunny,relation_none,length_ultra_short,3,format_has_emoji,rating_clean,阳光,v1.0,True,,
2494,old,播放秋日短片,mood_peaceful,scene_nature,style_minimal,purpose_share_life,theme_season_autumn_winter,relation_none,length_ultra_short,2,,rating_clean,秋日,v1.0,True,,
2495,old,不是Hello Kitty 是 Hello Baby,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_short,4,format_has_english,rating_clean,Hello Kitty|Hello Baby,v1.0,True,,
2496,old,“你的出现胜过明媚的春.”,mood_romantic,scene_nature,style_quote,purpose_subtle_love,theme_love|theme_season_spring,relation_couple,length_ultra_short,3,format_has_quotes,rating_clean,春天,v1.0,True,,
2497,old,现在世界末日来了 摆在你眼前的有吮指原味鸡 麦辣鸡翅 麦当劳薯条 还有一个萌萌的我 你只能带走一个 你选谁,mood_humor,scene_food,style_essay,purpose_interact,theme_foodie,relation_none,length_medium,5,,rating_clean,世界末日|吮指原味鸡|麦辣鸡翅|麦当劳薯条,v1.0,True,,
2498,old,在感受 在记录,mood_peaceful,scene_daily,style_minimal,purpose_record,,relation_none,length_ultra_short,2,,rating_clean,感受|记录,v1.0,True,,
2499,old,是个凡人偶尔烦人,mood_humor,scene_universal,style_colloquial,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,凡人|烦人,v1.0,True,,
2500,old,时间比眼睛更能看清人,mood_reflective,scene_universal,style_quote,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,3,,rating_clean,时间|眼睛,v1.0,True,,
2501,old,甜甜的出现一下,mood_happy,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
2502,old,那么 明天见,mood_romantic,scene_universal,style_minimal,purpose_subtle_love,theme_love,relation_crush,length_ultra_short,2,,rating_clean,,v1.0,True,,
2503,old,闪现到那天的自在,mood_reflective,scene_travel,style_minimal,purpose_share_life,theme_travel_wander,relation_none,length_ultra_short,2,,rating_clean,自在,v1.0,True,,
2504,old,拐个弯 与生活和解 得失都随意,mood_peaceful,scene_universal,style_poetic,purpose_heal_self,theme_philosophy,relation_solo,length_ultra_short,2,,rating_clean,生活|得失,v1.0,True,,
2505,old,"“要有大大小小的期待,生活才不会百无聊赖。",mood_energetic,scene_universal,style_quote,purpose_heal_self,theme_happiness,relation_none,length_short,3,format_has_quotes,rating_clean,期待|生活,v1.0,True,,
2506,old,"🌆 傍晚返回赤峰,晚上必须安排正宗蒙餐!手把肉+奶茶+烤羊腿,人均60吃到撑🐑",mood_happy,scene_food,style_emoji_heavy,purpose_share_life,theme_foodie,relation_none,length_short,4,format_has_emoji,rating_clean,赤峰|蒙餐|手把肉|奶茶|烤羊腿,v1.0,True,,
2507,old,📍 Guilin“走进山水画里”🖼️,mood_romantic,scene_travel,style_emoji_heavy,purpose_share_life,theme_travel_wander,relation_none,length_short,3,format_has_emoji|format_has_english|format_has_quotes|format_has_location,rating_clean,桂林|山水画,v1.0,True,,
2508,old,很多人来到我的世界 匆匆几笔又离去了 我说我不想再一个人了 于是你出现了+*.,mood_romantic,scene_universal,style_essay,purpose_subtle_love,theme_love,relation_couple,length_short,3,,rating_clean,出现,v1.0,True,,
2509,old,23坦然然后生命绽放,mood_energetic,scene_universal,style_minimal,purpose_show_mood,theme_growth,relation_solo,length_ultra_short,3,,rating_clean,23,v1.0,True,,
2510,old,抹茶搭配冰鲜奶的凉润顺滑 口感轻盈不腻,mood_peaceful,scene_food,style_pure_cn,purpose_share_life,theme_foodie,relation_none,length_short,2,,rating_clean,抹茶|冰鲜奶,v1.0,True,,
2511,old,“📸Kaca:奈斯!!”,mood_happy,scene_selfie,style_emoji_heavy,purpose_share_life,,relation_none,length_ultra_short,4,format_has_emoji|format_has_english|format_has_quotes,rating_clean,Kaca,v1.0,True,,
2512,old,“今夭我要慢吞吞.”,mood_peaceful,scene_universal,style_quote,purpose_show_mood,,relation_solo,length_ultra_short,1,format_has_quotes,rating_clean,,v1.0,True,,
2513,old,💭日记📝碎片PhOtos☆(1)!!✏️⌯oᴗo⌯🐾,mood_healing,scene_daily,style_symbol_deco,purpose_record,,relation_solo,length_short,2,format_has_emoji|format_has_english|format_photo_dump,rating_clean,日记|碎片,v1.0,True,,
2514,old,比起过往 前方更值得期待,mood_energetic,scene_universal,style_minimal,purpose_heal_self,theme_growth,relation_none,length_ultra_short,3,,rating_clean,过往|前方,v1.0,True,,
